ids,score
287460,0.0386
239928,0.0248
25738,0.1674
266773,0.0693
296048,0.1977
8040,0.71
30920,0.5318
138510,0.5988
125452,0.1732
59938,0.1763
94725,0.368
268416,0.1533
91845,0.4305
52775,0.392
229954,0.106
105513,0.547
81740,0.1196
146941,0.2334
122051,0.3106
218957,0.2193
24275,0.3767
303798,0.0684
303337,0.0425
53276,0.5929
33499,0.0391
153907,0.3932
70608,0.4734
31384,0.1402
296347,0.0257
30568,0.3525
29996,0.0243
49144,0.3773
46868,0.6786
24571,0.5618
72072,0.5963
21016,0.6511
162518,0.6811
8406,0.3449
177983,0.3057
84314,0.5773
238234,0.1008
209895,0.015
305086,0.1058
248964,0.0198
253367,0.0455
212915,0.0018
76176,0.1513
95317,0.5416
65484,0.5364
115420,0.3957
175807,0.1074
236292,0.0965
275651,0.1218
248598,0.0367
94398,0.1398
120098,0.3872
143081,0.2234
278058,0.0543
169232,0.0194
111503,0.1544
75903,0.5763
15302,0.2151
17386,0.2388
47014,0.4302
249555,0.1753
136589,0.2486
102189,0.2225
262125,0.0237
41509,0.5878
222261,0.3104
83347,0.0451
166134,0.776
147206,0.0024
184785,0.1792
24720,0.7477
254182,0.0935
192746,0.0913
127368,0.2851
286158,0.4702
103925,0.5087
280944,0.3356
226698,0.1633
222209,0.0014
274107,0.1289
251941,0.2005
117704,0.3047
94212,0.1323
58810,0.3459
135473,0.345
160211,0.4155
138368,0.4609
163498,0.5213
171157,0.7273
26096,0.1218
183681,0.1036
1284,0.7143
261629,0.1383
228980,0.0037
74968,0.0308
238112,0.1217
204432,0.1081
77325,0.1165
136040,0.3155
264033,0.0332
276780,0.0808
218656,0.0004
99025,0.0407
271481,0.2048
63688,0.5135
220036,0.0023
195227,0.0626
79712,0.3534
30984,0.0922
241096,0.2121
78614,0.2467
274776,0.0832
200742,0.1653
211328,0.1026
278922,0.0402
265767,0.1728
68874,0.6573
259167,0.0104
205093,0.1323
293293,0.0017
190987,0.1686
262412,0.0552
23018,0.4219
262830,0.1797
239671,0.0472
301695,0.1987
116687,0.4853
289267,0.0821
75565,0.2446
133729,0.5416
273526,0.06
128669,0.4181
138463,0.5038
120087,0.4786
224191,0.0649
33472,0.6374
142902,0.406
154398,0.6974
297027,0.0582
171068,0.745
198539,0.0931
202231,0.3694
14513,0.6437
74853,0.2441
216704,0.0001
21268,0.2403
207289,0.0137
55059,0.2307
33617,0.262
244207,0.0073
288802,0.2755
242606,0.0465
168387,0.8588
287185,0.226
304205,0.5081
211691,0.0
65708,0.013
196546,0.0092
12266,0.7234
146455,0.2874
82344,0.2756
215497,0.0001
107234,0.6478
251887,0.4927
239066,0.0562
118275,0.0686
232303,0.0156
49844,0.4712
191836,0.0359
50347,0.5854
288343,0.0402
104221,0.1514
52278,0.6068
131615,0.4494
63476,0.4407
267088,0.1136
228467,0.0791
222053,0.0716
264648,0.2016
137474,0.015
107249,0.4397
298994,0.1654
240004,0.1703
112987,0.1745
273471,0.0268
94731,0.4056
196055,0.145
252556,0.1072
227924,0.0
161010,0.5195
174538,0.1853
55024,0.6123
110754,0.312
180508,0.273
254796,0.5703
222314,0.1056
241218,0.051
301885,0.0829
76923,0.7315
4746,0.3688
126313,0.1483
183360,0.401
157545,0.4693
285073,0.0262
186074,0.2097
286992,0.1361
33958,0.4915
84995,0.3407
204332,0.0565
7911,0.4814
245284,0.0245
145584,0.1559
302614,0.0479
255050,0.1401
71625,0.4112
191881,0.1104
108701,0.1196
22030,0.3587
94895,0.3557
83462,0.468
5569,0.4268
163286,0.6629
194039,0.1281
170002,0.7989
49752,0.2545
98191,0.5368
97726,0.3731
161236,0.5383
18564,0.6443
140404,0.3702
103049,0.1545
64430,0.5908
223146,0.0567
81526,0.5374
232451,0.062
284915,0.0617
228071,0.3756
150608,0.6097
125959,0.6297
133417,0.2663
27302,0.0106
223786,0.0164
48522,0.3462
165718,0.8184
67114,0.7936
55016,0.467
207959,0.1282
262219,0.1836
172355,0.521
259331,0.0311
11410,0.4723
33077,0.2441
266215,0.0028
199091,0.0155
221085,0.038
276907,0.0094
212652,0.0956
299119,0.0035
118423,0.3411
262768,0.2374
208156,0.0866
21098,0.7557
119254,0.4581
63045,0.3089
79424,0.3323
120298,0.4918
53158,0.0051
185681,0.1848
20916,0.6576
223313,0.2419
268712,0.3959
258080,0.0264
261373,0.1533
79920,0.1723
122836,0.2192
226192,0.2866
257492,0.0002
57881,0.419
230938,0.2216
178437,0.194
216555,0.3025
268623,0.5493
292075,0.2193
82611,0.0988
174640,0.0479
187342,0.1669
56472,0.3954
257456,0.0787
204945,0.1555
55989,0.429
160054,0.4741
5694,0.6281
23850,0.3647
171956,0.6649
152939,0.0972
300708,0.0677
212540,0.1201
68847,0.0072
49945,0.0385
282031,0.1472
189589,0.5415
99167,0.3072
46592,0.0539
98431,0.218
152032,0.1053
222147,0.2288
59300,0.294
191792,0.0385
252187,0.4792
189864,0.193
171955,0.4792
130218,0.2217
90444,0.1192
101138,0.1653
113158,0.261
247078,0.2056
264945,0.1815
25019,0.2345
74598,0.4288
172055,0.7904
246746,0.0098
204748,0.3754
61774,0.7
27195,0.1306
232320,0.1005
135400,0.378
37609,0.312
199556,0.0334
269212,0.1093
297118,0.055
197002,0.0106
113258,0.2032
182274,0.1904
206543,0.152
291103,0.0006
202135,0.1331
90493,0.0011
42519,0.7577
117575,0.5184
231261,0.3394
195353,0.4355
111007,0.2818
26185,0.4349
234011,0.5106
199440,0.1429
207936,0.0309
83343,0.2817
135244,0.3032
211014,0.1099
149364,0.2162
280303,0.0023
141566,0.6186
214543,0.0003
289050,0.0226
211147,0.0169
88132,0.4786
190000,0.0006
128031,0.1015
26798,0.5535
97242,0.5898
236464,0.1276
114676,0.3304
125233,0.3964
229854,0.1135
41549,0.5103
73558,0.4795
303905,0.0006
252181,0.26
112583,0.4405
213101,0.0256
65513,0.1786
111183,0.4527
61747,0.6517
234817,0.0001
31380,0.1015
66637,0.4075
227651,0.2153
207922,0.0072
287286,0.115
27511,0.2994
264270,0.0747
103269,0.3415
64245,0.6986
94110,0.5344
55300,0.3952
274435,0.0954
274489,0.0093
31572,0.6059
103005,0.0083
190665,0.1726
297724,0.0829
15590,0.7909
187426,0.1024
16021,0.4021
122690,0.3692
254185,0.0273
141145,0.096
108318,0.408
221977,0.0021
21089,0.3961
57890,0.7375
294400,0.0305
186640,0.007
27262,0.2671
94254,0.3622
174353,0.0144
300467,0.3998
137840,0.1676
42942,0.4287
119526,0.4882
137194,0.2019
49668,0.7537
32238,0.5476
157993,0.343
86255,0.5117
233781,0.0391
75153,0.5436
224571,0.0591
213933,0.0088
132429,0.6073
187815,0.0243
138485,0.3552
113914,0.0837
2056,0.6772
181058,0.139
182613,0.076
220664,0.0215
201118,0.1056
18338,0.1718
257183,0.0413
127594,0.2468
208627,0.1695
109182,0.3148
245439,0.3044
200343,0.0544
267454,0.1316
113904,0.2941
60340,0.366
253844,0.2799
95718,0.6732
256389,0.0984
111834,0.5646
142840,0.0268
48744,0.5055
204173,0.0706
250181,0.0805
286557,0.1499
91141,0.0006
155168,0.8114
65858,0.4628
57984,0.6042
298172,0.3406
69920,0.5549
249859,0.0383
1609,0.3905
269723,0.1145
152798,0.2672
171884,0.3825
212770,0.1763
91352,0.0532
289645,0.0229
148454,0.2583
3266,0.0096
287764,0.0867
1930,0.3813
261612,0.0393
108589,0.2311
123463,0.3364
115412,0.3284
150320,0.5575
186609,0.1563
179899,0.0716
155376,0.6913
84309,0.2676
136867,0.3853
34235,0.5101
161021,0.5545
90192,0.0148
120056,0.5549
230822,0.0311
217713,0.4033
227547,0.0786
39849,0.5534
15037,0.6067
5856,0.7856
49418,0.3875
249905,0.0445
28126,0.4392
268053,0.1497
135188,0.3565
151747,0.5147
162729,0.2691
44905,0.7586
111714,0.3495
161264,0.0025
139687,0.3247
58809,0.0908
18400,0.2032
42311,0.7109
110465,0.2818
286651,0.1857
642,0.7979
25326,0.4519
153506,0.3494
304751,0.089
56366,0.3352
38929,0.6073
236902,0.1689
127027,0.3136
119501,0.2257
231908,0.1274
38656,0.6427
162638,0.781
301752,0.0903
113750,0.6275
83651,0.3716
164726,0.7331
269311,0.0017
162759,0.7094
120058,0.2356
204333,0.0085
89716,0.3439
32706,0.1843
148156,0.1532
169872,0.4325
94766,0.1985
1085,0.0001
146390,0.5166
237886,0.0006
84135,0.5882
102424,0.3649
87537,0.4382
5477,0.5514
63477,0.2696
78930,0.2964
78717,0.2652
82230,0.6854
143407,0.1041
198336,0.1401
194043,0.1039
150391,0.4062
81445,0.2439
302332,0.0061
32736,0.5383
173210,0.4507
162420,0.567
139732,0.5213
169051,0.7398
60755,0.3237
280193,0.0005
125731,0.1381
76572,0.6652
119871,0.4455
109413,0.2236
121774,0.4981
27907,0.2556
49789,0.5467
167403,0.8094
282430,0.1682
81961,0.1475
257694,0.0004
226333,0.0587
101344,0.1522
26903,0.1685
191696,0.0486
213762,0.1621
227167,0.0441
221866,0.2415
270560,0.0299
226322,0.4607
261251,0.0006
137846,0.5814
145095,0.5347
156009,0.6419
260938,0.0226
39147,0.0765
219138,0.4705
244358,0.0964
205660,0.4379
177978,0.0323
245034,0.1687
294694,0.0404
44736,0.7883
147755,0.4297
89761,0.1483
257137,0.0761
129821,0.1334
31944,0.824
24428,0.3648
119131,0.3905
110381,0.4433
281213,0.0575
206286,0.1971
198917,0.1122
114648,0.2795
251531,0.0758
68275,0.4068
34319,0.3813
57138,0.341
132356,0.4631
73361,0.5709
92583,0.4339
278789,0.1272
89050,0.0595
8508,0.2133
110568,0.2922
189559,0.1092
97676,0.2503
102783,0.2443
13693,0.2218
148928,0.3505
277267,0.3657
92210,0.029
179908,0.0786
237051,0.1147
137375,0.1638
251488,0.1233
50224,0.7425
195587,0.4186
300336,0.0939
30902,0.0461
209513,0.3924
235828,0.076
207775,0.0236
147267,0.1984
182448,0.0704
61280,0.5785
173319,0.2631
158063,0.4345
205779,0.3716
255597,0.186
140440,0.3919
172052,0.8545
140353,0.5772
265241,0.0004
29825,0.3756
185069,0.143
109039,0.3735
150427,0.4719
14538,0.7767
102033,0.3789
194950,0.0071
42383,0.1563
250293,0.1613
188350,0.0587
43221,0.0018
47933,0.5213
271191,0.2022
89359,0.3277
118944,0.5198
132771,0.5168
219078,0.0374
97332,0.1302
60030,0.1264
119711,0.2639
278753,0.0598
64162,0.6765
304064,0.2133
154464,0.5374
3920,0.7896
210001,0.2236
205858,0.4482
32586,0.0198
218981,0.178
6126,0.1777
163003,0.5689
19233,0.6809
276722,0.0004
144577,0.6486
146920,0.2844
73303,0.1641
215117,0.3077
257143,0.1893
46569,0.2994
5759,0.0904
141677,0.4617
250252,0.1286
96089,0.2848
221701,0.0947
158492,0.4291
266583,0.0669
131578,0.4268
173325,0.8901
24246,0.5623
227181,0.1592
42727,0.228
231194,0.0143
60720,0.4291
226449,0.0194
230647,0.2945
70350,0.2985
3460,0.4515
100880,0.126
301789,0.2742
538,0.0479
120251,0.0829
241547,0.1686
245921,0.2687
276328,0.0039
234413,0.0904
112038,0.7203
282258,0.0491
198073,0.03
186830,0.152
269979,0.1184
262336,0.0913
223856,0.2527
16343,0.3464
166533,0.8595
95876,0.3028
246009,0.2769
30892,0.5055
55497,0.0146
11536,0.134
224950,0.0001
106637,0.2836
113530,0.2418
105641,0.5424
100493,0.4612
119497,0.4328
93167,0.413
298635,0.1233
275503,0.0096
221924,0.0226
155580,0.6859
112833,0.2471
291365,0.0025
304304,0.1921
298868,0.0582
112281,0.4156
107178,0.1234
97601,0.4714
94735,0.505
86452,0.3647
38895,0.6443
235678,0.0257
274233,0.064
138407,0.2145
24164,0.3509
72146,0.4056
103516,0.5179
217903,0.0998
227140,0.0532
187370,0.1165
300063,0.0014
17801,0.3801
146418,0.0076
283003,0.1933
159928,0.0849
296961,0.1632
205789,0.2602
81370,0.1201
257285,0.0014
57548,0.2559
274907,0.1104
300818,0.0895
84223,0.4234
20946,0.174
288535,0.0164
29534,0.5135
160118,0.5471
153698,0.3059
210958,0.4668
213809,0.0722
60416,0.4589
68307,0.3187
7351,0.215
141486,0.4288
129915,0.2403
116077,0.235
85383,0.329
251463,0.0028
238046,0.0028
197496,0.0514
51574,0.3449
1069,0.3044
70860,0.1712
101342,0.1119
26683,0.0134
69223,0.3363
255819,0.0358
52779,0.609
237642,0.154
244904,0.0541
135868,0.39
21126,0.4988
186810,0.1841
294125,0.0386
84138,0.4834
71257,0.41
223117,0.0226
116807,0.2336
209418,0.0532
263068,0.0598
94909,0.3457
45017,0.2123
86659,0.6874
14242,0.4763
105988,0.358
96008,0.1666
205266,0.0006
63668,0.1165
204598,0.1267
104534,0.3259
297542,0.0567
56337,0.3697
78857,0.4548
288478,0.2288
109650,0.0582
186022,0.0246
288784,0.084
63411,0.1419
304335,0.4554
267557,0.3336
302779,0.1401
237295,0.2836
278799,0.0602
122127,0.3968
55067,0.5813
197946,0.3777
12523,0.134
283125,0.0028
121337,0.2343
151464,0.4262
124174,0.2657
227446,0.055
297459,0.4145
27410,0.6437
217089,0.3121
289662,0.4077
231644,0.1584
205357,0.1703
63112,0.3731
240853,0.0048
248281,0.0
174938,0.1282
43419,0.1576
256938,0.1638
231060,0.0125
252688,0.1815
119070,0.2008
184934,0.3542
84042,0.144
29549,0.1799
167441,0.788
111096,0.4882
244810,0.1115
82011,0.3588
70915,0.4977
14905,0.4484
191800,0.1182
62059,0.4136
14202,0.5545
275192,0.0072
50392,0.6586
16026,0.4714
158095,0.7085
157905,0.0837
132866,0.3699
79255,0.2555
216877,0.1321
237776,0.1937
93365,0.3514
183559,0.2174
79846,0.2799
19528,0.3905
4144,0.5545
54649,0.4822
137967,0.39
41244,0.4284
20461,0.1593
19910,0.5409
184530,0.1352
118878,0.241
78889,0.127
282935,0.0479
72147,0.6047
284004,0.1042
206904,0.0562
213658,0.0164
281959,0.214
34072,0.7542
305014,0.0392
178741,0.1395
201819,0.1207
256004,0.0791
183342,0.1068
261199,0.1525
190802,0.1394
105095,0.5243
165590,0.8265
281155,0.3658
116453,0.1555
102066,0.5926
229813,0.0243
234527,0.3438
84207,0.5003
19572,0.4576
177802,0.0759
24724,0.1648
40747,0.504
51198,0.5032
265420,0.0617
160002,0.6364
135077,0.3585
143206,0.4004
82574,0.4336
211088,0.1111
158053,0.4867
113352,0.7034
57064,0.4238
80660,0.2779
253969,0.0486
215454,0.0031
285921,0.2095
139893,0.3049
198918,0.1171
226183,0.2031
98537,0.6437
220092,0.175
63859,0.4772
119856,0.2915
194443,0.0648
262181,0.0187
49025,0.6533
187168,0.145
49954,0.749
107324,0.6305
243291,0.1511
172853,0.8783
292875,0.0006
228441,0.1104
159675,0.4408
148331,0.6178
258858,0.0532
28477,0.4487
135171,0.0022
128165,0.5689
111813,0.2607
122471,0.5263
19391,0.2349
245956,0.0936
76103,0.1639
161220,0.627
215806,0.134
93344,0.6202
56051,0.817
134843,0.0021
224773,0.2291
214428,0.1024
203809,0.052
113176,0.3531
3927,0.2579
230496,0.2848
200627,0.0215
71795,0.5294
49249,0.8166
101345,0.2948
46186,0.0443
139112,0.6294
258723,0.1011
115717,0.5924
271795,0.1008
237120,0.0006
176453,0.0295
71764,0.3654
213437,0.2642
221625,0.0004
52909,0.2753
245238,0.0049
155152,0.5783
80067,0.3072
170313,0.9052
245313,0.062
206426,0.0301
111443,0.3332
68088,0.6709
139885,0.4224
91010,0.335
233346,0.0254
159567,0.3957
75549,0.6739
67740,0.106
208918,0.0825
194926,0.3732
227516,0.1653
27190,0.134
38604,0.3327
159049,0.6385
129299,0.2088
156601,0.7644
64152,0.2121
188287,0.3936
71789,0.2296
222931,0.0023
22439,0.4239
298166,0.1216
125458,0.015
12385,0.6486
36098,0.7349
13631,0.2793
223429,0.1718
158395,0.1111
13655,0.4681
230985,0.152
166339,0.7238
213512,0.1464
31210,0.1708
258813,0.0694
258595,0.1784
44992,0.6106
80840,0.4493
214769,0.096
55858,0.0003
283650,0.2186
32668,0.5774
34395,0.0446
20497,0.5839
275720,0.2111
135037,0.4142
250929,0.1289
240047,0.1185
258885,0.1692
68313,0.2679
195796,0.111
117513,0.4714
165818,0.1839
248709,0.2068
141799,0.3152
206718,0.0218
90371,0.307
233339,0.0805
49383,0.5168
238561,0.1204
19195,0.0017
149611,0.1972
163709,0.6578
209301,0.1873
136403,0.1316
242220,0.0037
260060,0.0788
88500,0.5867
215775,0.0397
269698,0.3442
65347,0.4963
268728,0.1053
49176,0.7369
127045,0.6038
82844,0.5289
53954,0.3875
2556,0.4408
148229,0.3422
148463,0.2717
259037,0.1033
43515,0.2705
267830,0.0995
246390,0.0486
249548,0.1383
121134,0.505
30791,0.1822
250533,0.0147
138612,0.3077
62783,0.3222
138145,0.4437
17752,0.3774
144164,0.3974
192673,0.0726
182590,0.1279
240638,0.0346
213546,0.0003
133171,0.0995
126017,0.2642
294275,0.0849
24895,0.3849
231653,0.2583
77071,0.3839
203072,0.2878
273380,0.0513
230862,0.1093
289569,0.0406
216144,0.0004
165948,0.2467
212858,0.0638
45388,0.1093
62673,0.6565
68143,0.5304
178934,0.1655
281530,0.0552
157145,0.5091
23273,0.143
159516,0.5354
112494,0.1173
303011,0.0998
212509,0.0771
251030,0.1759
249525,0.0562
202760,0.1104
84853,0.435
109956,0.072
266771,0.4325
53902,0.3455
283806,0.0005
133790,0.0618
226588,0.3974
114599,0.338
135398,0.3808
41185,0.5443
251733,0.1381
198732,0.0003
255816,0.2354
122686,0.4255
102832,0.2768
253160,0.0004
113899,0.4903
254929,0.1407
232983,0.0286
135583,0.4764
168911,0.8686
297133,0.0165
161928,0.0263
187504,0.0466
148081,0.5383
111750,0.0385
151187,0.3782
85877,0.6214
57544,0.6737
147882,0.3213
93538,0.4085
268300,0.345
189704,0.0479
302636,0.0551
281999,0.0081
262901,0.0972
71674,0.3959
125993,0.017
101240,0.2536
213219,0.0065
120542,0.5014
127384,0.6442
226893,0.1654
82150,0.0999
122881,0.6155
222483,0.1795
149621,0.5083
105162,0.1233
167432,0.077
117598,0.173
138129,0.3539
11562,0.2886
75710,0.0716
137564,0.2443
98651,0.144
27452,0.2415
22445,0.1631
217824,0.0608
224720,0.0234
140834,0.2737
281607,0.1431
27037,0.4778
68765,0.6519
89317,0.4095
181390,0.1011
21949,0.3259
27303,0.4483
164791,0.9327
245933,0.1077
305505,0.1711
139417,0.0121
125728,0.3783
124677,0.176
210198,0.1755
234864,0.1194
63120,0.6606
67910,0.0821
57015,0.6128
102707,0.2976
50211,0.4064
224893,0.2007
277371,0.0226
195460,0.0081
111784,0.2291
166093,0.0113
47925,0.024
202287,0.5242
302907,0.0604
1857,0.0642
109600,0.7333
270645,0.1334
113767,0.4585
138958,0.2743
171424,0.8763
57956,0.0153
239590,0.1692
242702,0.3015
125794,0.4732
109541,0.2116
156445,0.5221
8056,0.1765
134308,0.36
181778,0.4617
64167,0.4557
211948,0.1353
121019,0.3471
128128,0.3149
1969,0.5267
236025,0.2029
33583,0.465
243866,0.0711
91580,0.1355
57467,0.5521
187197,0.0727
283107,0.2921
54001,0.6394
219996,0.1407
305713,0.0565
252427,0.1334
100432,0.1741
163651,0.4975
55891,0.7325
246401,0.2848
216583,0.4744
5411,0.6843
103672,0.4056
55247,0.6201
146053,0.0768
96235,0.3884
92977,0.4702
195023,0.0844
199016,0.0501
208309,0.0891
261519,0.0996
275517,0.1649
47307,0.54
131631,0.4209
72209,0.5068
273795,0.0873
148285,0.4924
50656,0.4947
233653,0.0425
92233,0.2007
77360,0.5677
139846,0.3163
15626,0.2209
96886,0.2132
290088,0.1039
166019,0.7137
66089,0.2211
265096,0.0628
200153,0.013
88833,0.0674
150977,0.4271
194192,0.0381
235116,0.0611
65776,0.2475
51455,0.0922
10166,0.2671
132931,0.327
164935,0.2594
283433,0.3051
298007,0.0386
5462,0.5768
103751,0.4382
142951,0.4918
128729,0.6335
270716,0.0237
269346,0.0186
216089,0.2231
133227,0.2045
122634,0.4342
131320,0.3143
63767,0.3078
148981,0.2464
261228,0.2661
122602,0.7019
151552,0.3537
224052,0.3471
204729,0.0061
101260,0.4574
26932,0.7392
251068,0.3429
31141,0.124
165781,0.3353
210665,0.1316
200524,0.2565
91303,0.2257
204847,0.0239
228963,0.0832
13761,0.4896
53133,0.3154
115055,0.2351
134827,0.51
113821,0.3418
182182,0.2218
151653,0.3032
253212,0.1413
168583,0.6183
285974,0.0543
95064,0.4922
64197,0.6595
99879,0.2636
285046,0.0331
141914,0.535
180157,0.2099
30,0.7475
159948,0.4034
167498,0.7507
106165,0.4723
304359,0.0232
293575,0.005
115908,0.1767
63865,0.363
125496,0.1104
54213,0.7841
122288,0.2605
71901,0.4702
167303,0.8096
11370,0.7349
115928,0.4676
108286,0.5195
30520,0.7039
4326,0.4343
268626,0.0955
129436,0.3731
150309,0.4973
45111,0.6242
141231,0.1649
198811,0.0042
161840,0.5723
304017,0.0703
252018,0.4895
60540,0.6496
82226,0.3673
95213,0.4153
1427,0.6478
274475,0.1047
231207,0.1492
21498,0.5814
204679,0.1043
204041,0.1121
114059,0.2425
155586,0.5154
297922,0.3975
245127,0.0006
99769,0.4714
119312,0.4708
7939,0.6831
24716,0.4987
23062,0.6153
272008,0.0035
157031,0.6831
175976,0.1024
126808,0.474
76842,0.5293
152275,0.2925
228676,0.0662
178402,0.3805
195051,0.0003
32470,0.4006
105716,0.313
261007,0.1433
83074,0.0296
437,0.4985
224794,0.101
134816,0.4317
142995,0.3958
11642,0.4476
199513,0.1265
268622,0.0154
287145,0.112
130290,0.6184
148623,0.2041
137024,0.5561
221979,0.0004
172013,0.5956
125126,0.3075
219207,0.0152
278238,0.1576
60756,0.6102
33929,0.1945
93781,0.4066
125401,0.2372
285051,0.0363
59866,0.6619
44087,0.5539
123456,0.1111
117961,0.345
232496,0.0284
252706,0.1398
251608,0.0116
98990,0.4646
37131,0.4126
8704,0.3827
23161,0.1022
85548,0.3768
189681,0.0037
17771,0.5045
257727,0.0409
285922,0.1286
134909,0.6129
143253,0.5645
155829,0.691
115182,0.0334
267522,0.0085
130918,0.1341
45108,0.7562
263246,0.017
1034,0.3227
96993,0.2852
276705,0.0226
191218,0.0714
291617,0.0221
275767,0.0256
16063,0.0954
223384,0.5289
75110,0.6486
147963,0.4864
193539,0.0301
34065,0.5389
48939,0.4268
296707,0.0837
122590,0.0513
49963,0.4682
132481,0.3203
254216,0.0049
101845,0.3521
155531,0.4423
272081,0.0538
47021,0.2808
221586,0.2489
240688,0.1791
105120,0.3057
225521,0.1785
4032,0.2929
77291,0.4197
240411,0.0148
294777,0.0867
212778,0.1072
67093,0.2957
294162,0.2529
97430,0.4935
3530,0.5864
124179,0.4548
172745,0.0006
240267,0.0199
255339,0.1436
128258,0.1025
184673,0.2005
12468,0.2708
55311,0.7847
284832,0.2374
161242,0.1932
154508,0.7044
7429,0.1679
272694,0.2706
250491,0.074
184178,0.0795
256841,0.0004
174555,0.2007
89356,0.3391
274902,0.3712
85272,0.363
141329,0.1198
40911,0.062
155656,0.2507
20680,0.1514
155444,0.762
288426,0.1134
250345,0.2095
210184,0.0221
133547,0.1352
21378,0.6576
249029,0.0342
268760,0.1972
114220,0.4139
116529,0.1265
7697,0.5461
172062,0.4909
281294,0.002
305679,0.0897
220149,0.4697
21435,0.1052
34656,0.2529
285976,0.1448
79200,0.1763
284432,0.2095
127091,0.6544
295840,0.002
54293,0.4893
86426,0.396
39022,0.5249
192315,0.0453
202989,0.0847
193320,0.0276
27692,0.6682
232272,0.1489
169753,0.2771
143311,0.2756
235845,0.3259
275458,0.1947
137966,0.5531
261458,0.0299
150708,0.3661
119849,0.2516
143411,0.568
45650,0.5261
118911,0.353
49768,0.1414
219956,0.0778
75874,0.4738
178067,0.0615
241232,0.0369
283946,0.0936
187923,0.1399
197866,0.2007
285903,0.1839
296002,0.2832
146167,0.1118
262814,0.2107
54401,0.3842
269347,0.0541
170490,0.7507
81884,0.2552
36282,0.4515
203357,0.1267
38628,0.4122
89528,0.2742
249929,0.1528
69990,0.159
293412,0.0972
261561,0.0222
153939,0.4502
126582,0.2783
258063,0.1853
163451,0.0964
120916,0.2353
116642,0.4741
164646,0.6912
223532,0.0897
106638,0.1508
99937,0.6058
177685,0.0956
212455,0.4565
199453,0.4434
46408,0.1843
172303,0.5113
206290,0.1916
235546,0.131
131801,0.2488
89648,0.3121
112037,0.0165
